layer_index,z_mm,part_area_mm2,part_perimeter_mm,part_component_count,new_island_count,unsupported_area_mm2,support_area_mm2,support_perimeter_mm
0,0.025,16.18093597,16.90566775,1,0,0.0,5259.5,3449.0
1,0.075,22.39304766,23.09331022,1,0,5.35911366,5252.75,3455.0
2,0.125,28.42126955,26.05325095,1,0,4.86754591,5245.5,3459.0
3,0.175,34.62894273,27.98075944,1,0,4.90326374,5238.75,3461.0
4,0.225,40.4664955,29.06324178,1,0,4.44119021,5233.0,3460.0
5,0.275,46.2192439,30.20581909,1,0,4.30408089,5226.75,3463.0
6,0.325,51.69073686,31.45141444,1,0,3.96605699,5220.75,3463.0
7,0.375,57.13910379,32.7504262,1,0,3.88122173,5214.5,3464.0
8,0.425,62.19974193,34.01631682,1,0,3.42901969,5209.75,3466.0
9,0.475,67.15631684,35.29375277,1,0,3.26209932,5205.5,3466.0
10,0.525,72.33801871,36.60044866,1,0,3.42407777,5198.0,3467.0
11,0.575,77.71668941,37.94616678,1,0,3.55643576,5194.0,3468.0
12,0.625,83.28160289,39.33735149,1,0,3.67572013,5186.5,3469.0
13,0.675,89.18010479,40.80013258,1,0,3.9389058,5180.5,3470.0
14,0.725,95.44484219,42.31472069,1,0,4.2311257,5176.0,3472.0
15,0.775,175.53603042,139.66916978,5,4,77.98067885,5069.75,3482.0
16,0.825,201.7301267,172.31713028,10,5,20.44679941,5035.75,3467.0
17,0.875,219.14924591,190.01825522,11,2,10.71368958,5011.75,3465.0
18,0.925,241.26348228,215.36930972,13,2,14.77837999,4988.75,3465.0
19,0.975,264.9507998,232.89546932,14,1,15.43140118,4968.5,3453.0
20,1.025,286.73420361,243.13902545,14,2,12.98081397,4945.25,3443.0
21,1.075,307.62748674,249.7903414,13,1,11.79473444,4927.25,3436.0
22,1.125,328.5811103,257.35780392,12,0,11.70222119,4904.25,3426.0
23,1.175,349.43763762,263.02791505,10,0,11.43477109,4881.0,3420.0
24,1.225,369.0254246,266.75656366,10,0,10.02607237,4865.75,3415.0
25,1.275,388.01741865,271.04478289,9,0,9.36154695,4852.25,3415.0
26,1.325,406.92879944,275.30995787,8,0,9.22176806,4841.75,3406.0
27,1.375,426.01206279,277.4102908,6,0,9.30900861,4817.5,3398.0
28,1.425,444.87552709,279.3542308,5,0,9.03998485,4799.5,3394.0
29,1.475,463.87390715,282.02085652,6,1,9.13625087,4785.75,3389.0
30,1.525,516.65698277,303.75550329,9,3,42.88880941,4727.75,3400.0
31,1.575,539.79747662,311.45368485,8,1,12.21024522,4710.0,3398.0
32,1.625,563.74713043,319.79156075,8,0,12.7409112,4683.75,3386.0
33,1.675,586.08816491,327.73962634,7,0,10.84578391,4667.75,3382.0
34,1.725,607.31414065,334.43109091,6,0,9.47434843,4648.0,3377.0
35,1.775,628.89691641,340.28745529,6,0,9.60663095,4626.75,3376.0
36,1.825,651.24092967,347.26327779,6,0,10.17729908,4604.0,3369.0
37,1.875,674.45409224,354.34333736,5,0,10.79903108,4583.25,3364.0
38,1.925,698.25649361,361.08309517,6,1,11.14573886,4565.25,3359.0
39,1.975,723.74863908,361.84125632,5,0,12.61498169,4542.25,3355.0
40,2.025,747.88078205,360.69627124,6,1,11.36150605,4524.5,3351.0
41,2.075,770.99366398,365.25366764,6,1,10.47536044,4505.25,3335.0
42,2.125,794.8715922,371.92810299,6,0,11.12409216,4481.25,3330.0
43,2.175,818.51524446,376.20957347,6,0,10.65942494,4455.75,3317.0
44,2.225,841.99060232,381.17098269,6,0,10.38591585,4437.5,3313.0
45,2.275,866.42790758,387.16928324,6,0,11.25231703,4417.25,3303.0
46,2.325,891.66806412,393.92728461,8,2,11.89794764,4395.25,3297.0
47,2.375,916.96561911,402.8284432,8,1,11.74969468,4372.0,3292.0
48,2.425,941.81147868,411.92835539,8,1,11.02756083,4350.75,3289.0
49,2.475,964.69345544,419.73040864,8,0,8.76599757,4331.25,3287.0
50,2.525,989.51676735,423.90523147,4,0,10.49859244,4308.0,3281.0
51,2.575,1012.83253238,422.66069118,4,0,8.95736774,4292.5,3271.0
52,2.625,1035.83836821,423.80299789,4,0,8.8069745,4274.0,3259.0
53,2.675,1058.07568856,424.73325846,3,0,8.05003966,4252.25,3249.0
54,2.725,1079.74994779,424.85573429,3,0,7.54270119,4233.5,3237.0
55,2.775,1101.00270029,425.95458509,3,0,7.20726485,4219.25,3232.0
56,2.825,1122.1791499,427.49598343,3,0,7.24461607,4205.25,3212.0
57,2.875,1143.56985018,430.51126758,2,0,7.4720142,4186.0,3198.0
58,2.925,1164.78040923,430.91586846,2,0,7.23346414,4170.75,3195.0
59,2.975,1185.99109232,430.0211388,1,0,7.30317788,4156.5,3180.0
60,3.025,1208.88065084,438.02393233,3,2,9.12147204,4134.75,3185.0
61,3.075,1234.89626015,447.65385246,3,0,12.07170903,4111.75,3180.0
62,3.125,1262.30080667,455.81865287,3,0,13.18898016,4089.25,3173.0
63,3.175,1292.2367352,460.03254198,4,1,15.53056566,4073.5,3165.0
64,3.225,1320.62944295,460.72988822,4,0,13.94265706,4060.75,3154.0
65,3.275,1345.9668461,454.46941262,3,0,10.99932976,4042.0,3131.0
66,3.325,1367.84295728,454.47251759,3,0,7.93686568,4022.25,3118.0
67,3.375,1390.59700137,452.03160109,3,0,8.88264757,4006.0,3100.0
68,3.425,1415.41306407,447.80348,3,0,11.17635656,3987.25,3090.0
69,3.475,1435.55433194,442.39600911,3,0,7.06232868,3966.5,3081.0
70,3.525,1454.91337707,437.74213309,3,0,6.54714911,3953.25,3070.0
71,3.575,1473.47904042,436.23611695,3,0,6.06379227,3940.0,3061.0
72,3.625,1491.66958734,434.91921823,3,0,5.79888906,3928.5,3056.0
73,3.675,1509.75609133,434.22097554,3,0,5.79346794,3913.75,3043.0
74,3.725,1528.03427754,434.09841579,2,0,6.0312984,3899.25,3032.0
75,3.775,1549.66800203,445.85990639,2,0,9.41124726,3879.0,3032.0
76,3.825,1574.52912707,447.4602906,2,0,12.17398834,3859.0,3020.0
77,3.875,1599.34430148,449.48453589,3,1,12.22876928,3835.5,3003.0
78,3.925,1624.59702262,452.48827554,3,0,12.65673398,3815.5,2989.0
79,3.975,1649.61516719,452.71956817,3,0,12.50029276,3789.0,2975.0
80,4.025,1675.68858793,461.58210498,4,1,13.65374011,3767.75,2968.0
81,4.075,1701.79548993,466.09101219,2,0,13.40763454,3746.75,2962.0
82,4.125,1724.93534037,466.39423478,2,0,10.41133411,3725.75,2946.0
83,4.175,1747.02640442,467.72188471,2,0,9.46798893,3711.5,2929.0
84,4.225,1768.77215623,469.55324537,2,0,9.20037898,3691.0,2910.0
85,4.275,1790.33921211,471.52909515,2,0,9.07204596,3673.5,2896.0
86,4.325,1811.65187794,473.72038085,2,0,8.86444189,3655.25,2886.0
87,4.375,1832.8713058,476.16961265,2,0,8.79139707,3638.25,2868.0
88,4.425,1853.82244202,478.78038726,2,0,8.49233884,3624.75,2859.0
89,4.475,1874.50122838,481.15090847,2,0,8.33321696,3610.75,2852.0
90,4.525,1921.78376488,481.13507235,1,0,34.94591396,3566.75,2815.0
91,4.575,1941.06494081,478.61298568,1,0,7.45793989,3552.0,2798.0
92,4.625,1960.08412382,480.5482448,1,0,7.35748242,3545.5,2795.0
93,4.675,1978.6754183,474.95402752,1,0,6.99116953,3533.25,2787.0
94,4.725,1997.01003178,473.74791541,1,0,6.96727672,3520.0,2772.0
95,4.775,2014.70633843,471.94647435,1,0,6.4667555,3505.5,2756.0
96,4.825,2032.09839393,470.28211121,1,0,6.31192664,3495.25,2743.0
97,4.875,2049.11482994,469.12472245,1,0,6.08509437,3481.75,2733.0
98,4.925,2065.71259366,468.16549408,1,0,5.73612306,3471.0,2722.0
99,4.975,2082.11191709,467.44481736,1,0,5.62064186,3458.5,2710.0
100,5.025,2098.36032432,467.0371852,1,0,5.55748731,3449.75,2700.0
101,5.075,2114.49043273,466.94270083,1,0,5.49342788,3436.0,2685.0
102,5.125,2130.871726,469.87529736,1,0,5.82699882,3424.75,2668.0
103,5.175,2147.73426712,469.12235393,1,0,6.27461203,3414.5,2653.0
104,5.225,2167.92260215,469.2386197,1,0,9.72141244,3402.75,2637.0
105,5.275,2200.91874641,471.15976742,1,0,22.56407654,3372.0,2595.0
106,5.325,2216.59494392,468.73473102,1,0,5.77771478,3365.5,2584.0
107,5.375,2231.39667173,465.13247803,1,0,5.11920553,3356.0,2563.0
108,5.425,2244.74146676,461.95333983,1,0,3.95796667,3349.5,2549.0
109,5.475,2256.97121362,456.25604851,1,0,3.11348963,3340.25,2524.0
110,5.525,2267.78740164,454.90698171,1,0,2.09616246,3331.5,2501.0
111,5.575,2278.42893761,453.58608475,1,0,2.05107965,3329.25,2496.0
112,5.625,2288.72470042,452.2455795,1,0,1.82592947,3322.25,2481.0
113,5.675,2298.72628378,451.00854109,1,0,1.6669168,3321.25,2476.0
