
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set FRONT_READ and time  0.1000000E+01

         1  8.565356E-03  3.172050E+00  4.099295E+00
         3 -8.565356E-03  3.172050E+00 -4.099295E+00

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL_MEMBERS and time  0.1000000E+01

        65   8 -4.150190E-05  2.004779E-04 -6.813258E-05 -8.457707E-05 -2.253743E-18  6.426439E-18
        66   1  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05 -3.295593E-18 -7.894347E-19
        66   2  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05  3.659606E-18 -3.187385E-18
        66   3  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05  6.542271E-18  1.417171E-17
        66   4  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05 -1.419204E-18 -7.631767E-19
        66   5  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05 -4.652328E-19 -6.107108E-19
        66   6  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05  5.584065E-19 -2.032879E-18
        66   7  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05  9.512392E-18  1.365502E-17
        66   8  4.150190E-05 -2.004779E-04  6.813258E-05 -8.457707E-05 -4.486098E-18  1.596657E-18
        67   1 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05 -1.040156E-18 -2.534323E-18
        67   2 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05 -8.809143E-19  1.050321E-18
        67   3 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05 -6.342583E-18  4.336809E-19
        67   4 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05  4.297845E-18  1.992221E-18
        67   5 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05  4.370690E-19 -1.843144E-18
        67   6 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05 -1.733029E-18  7.521653E-19
        67   7 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05 -4.873828E-18  1.287490E-18
        67   8 -5.652839E-06  2.730644E-05 -9.280117E-06 -1.151997E-05  3.588032E-18  1.673737E-18
        68   1  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -2.090477E-18 -3.388132E-20
        68   2  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -2.381857E-18  3.523657E-19
        68   3  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -2.597003E-18 -1.273938E-18
        68   4  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -3.191620E-18  1.355253E-19
        68   5  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -8.555033E-19 -2.439455E-19
        68   6  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -3.759132E-18  8.538092E-19
        68   7  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -1.018134E-18 -1.978669E-18
        68   8  5.652839E-06 -2.730644E-05  9.280117E-06 -1.151997E-05 -4.621412E-18  8.741380E-19
        69   1 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   2 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   3 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   4 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   5 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   6 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   7 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        69   8 -4.028890E-05  1.595854E-04 -3.624889E-05 -6.986031E-05  2.393174E-05 -7.600543E-05
        70   1  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   2  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   3  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   4  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   5  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   6  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   7  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        70   8  4.028890E-05 -1.595854E-04  3.624889E-05 -6.986031E-05 -2.393174E-05 -7.600543E-05
        71   1  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   2  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   3  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   4  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   5  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   6  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   7  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        71   8  2.964326E-08 -1.174177E-07  2.667075E-08  5.140093E-08  1.760819E-08 -5.592231E-08
        72   1 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   2 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   3 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   4 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   5 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   6 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   7 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        72   8 -2.964326E-08  1.174178E-07 -2.667075E-08  5.140094E-08 -1.760819E-08 -5.592232E-08
        73   1 -3.865027E-05 -2.935737E-05  1.195413E-04  7.968886E-18 -3.339343E-17 -3.834135E-05
        73   2 -3.865027E-05 -2.935737E-05  1.195413E-04  1.485357E-17  5.074066E-17 -3.834135E-05
        73   3 -3.865027E-05 -2.935737E-05  1.195413E-04  1.569383E-17  2.135878E-17 -3.834135E-05
        73   4 -3.865027E-05 -2.935737E-05  1.195413E-04  1.095044E-17 -7.990570E-17 -3.834135E-05
        73   5 -3.865027E-05 -2.935737E-05  1.195413E-04  8.863353E-18 -3.317659E-17 -3.834135E-05
        73   6 -3.865027E-05 -2.935737E-05  1.195413E-04  9.080193E-18  5.637851E-17 -3.834135E-05
        73   7 -3.865027E-05 -2.935737E-05  1.195413E-04  1.769960E-17  2.916504E-17 -3.834135E-05
        73   8 -3.865027E-05 -2.935737E-05  1.195413E-04  1.542278E-17 -8.673617E-17 -3.834135E-05
        74   1  3.865027E-05  2.935737E-05 -1.195413E-04 -5.854692E-18 -9.551821E-17 -3.834135E-05
        74   2  3.865027E-05  2.935737E-05 -1.195413E-04  2.756584E-17  8.478461E-17 -3.834135E-05
        74   3  3.865027E-05  2.935737E-05 -1.195413E-04  7.101524E-18 -2.352719E-17 -3.834135E-05
        74   4  3.865027E-05  2.935737E-05 -1.195413E-04 -2.306640E-17 -1.010476E-16 -3.834135E-05
        74   5  3.865027E-05  2.935737E-05 -1.195413E-04 -7.724940E-18 -9.128982E-17 -3.834135E-05
        74   6  3.865027E-05  2.935737E-05 -1.195413E-04  2.978845E-17  8.424251E-17 -3.834135E-05
        74   7  3.865027E-05  2.935737E-05 -1.195413E-04  5.827587E-18 -2.439455E-17 -3.834135E-05
        74   8  3.865027E-05  2.935737E-05 -1.195413E-04 -1.916327E-17 -1.156844E-16 -3.834135E-05
        75   1  2.039591E-15 -6.783992E-15  1.982720E-15  4.770490E-18 -2.966930E-17  6.938894E-18
        75   2  2.083282E-15 -6.789337E-15  2.035183E-15  2.168404E-17 -3.103972E-17  9.540979E-18
        75   3  2.475247E-15 -8.242568E-15  2.427599E-15  2.385245E-17 -4.927659E-17  8.673617E-18
        75   4  2.447899E-15 -8.247959E-15  2.474006E-15  2.645453E-17 -1.401146E-17  5.637851E-18
        75   5  1.732719E-15 -5.722038E-15  1.715533E-15  5.421011E-18 -5.069955E-17  5.204170E-18
        75   6  1.775901E-15 -5.727364E-15  1.690193E-15  1.691355E-17 -1.120114E-17 -2.081668E-17
        75   7  2.162759E-15 -7.178465E-15  2.156422E-15  1.279359E-17 -5.711123E-17  2.168404E-18
        75   8  2.135746E-15 -7.184155E-15  2.130099E-15  3.111660E-17  1.327828E-17 -2.515349E-17
        76   1  4.517350E-05 -1.101804E-04  4.775544E-06 -1.279359E-17  1.355253E-19  7.922109E-05
        76   2  4.517350E-05 -1.101804E-04  4.775544E-06 -8.944668E-19 -2.664427E-17  7.922109E-05
        76   3  4.517350E-05 -1.101804E-04  4.775544E-06 -2.230746E-17  7.414588E-17  7.922109E-05
        76   4  4.517350E-05 -1.101804E-04  4.775544E-06 -1.631724E-17 -6.303280E-17  7.922109E-05
        76   5  4.517350E-05 -1.101804E-04  4.775544E-06 -1.639856E-17 -1.150610E-17  7.922109E-05
        76   6  4.517350E-05 -1.101804E-04  4.775544E-06  1.466383E-17 -1.492133E-17  7.922109E-05
        76   7  4.517350E-05 -1.101804E-04  4.775544E-06 -2.767426E-17  5.849271E-17  7.922109E-05
        76   8  4.517350E-05 -1.101804E-04  4.775544E-06 -9.269929E-18 -5.110658E-17  7.922109E-05
        77   1 -4.517350E-05  1.101804E-04 -4.775544E-06 -3.927522E-17  5.299038E-18  7.922109E-05
        77   2 -4.517350E-05  1.101804E-04 -4.775544E-06  2.303930E-17  4.199928E-17  7.922109E-05
        77   3 -4.517350E-05  1.101804E-04 -4.775544E-06  8.646512E-18  2.554651E-17  7.922109E-05
        77   4 -4.517350E-05  1.101804E-04 -4.775544E-06 -2.547875E-17  2.982911E-17  7.922109E-05
        77   5 -4.517350E-05  1.101804E-04 -4.775544E-06 -3.694419E-17 -4.851805E-18  7.922109E-05
        77   6 -4.517350E-05  1.101804E-04 -4.775544E-06  2.157562E-17  4.896528E-17  7.922109E-05
        77   7 -4.517350E-05  1.101804E-04 -4.775544E-06  1.151965E-17  2.093865E-17  7.922109E-05
        77   8 -4.517350E-05  1.101804E-04 -4.775544E-06 -3.935654E-17  2.985622E-17  7.922109E-05
        78   1  5.028238E-05  3.819270E-05 -1.555183E-04  1.951564E-17  6.722053E-18  4.988049E-05
        78   2  5.028238E-05  3.819270E-05 -1.555183E-04 -1.273938E-17 -9.866240E-18  4.988049E-05
        78   3  5.028238E-05  3.819270E-05 -1.555183E-04  1.772671E-17  2.927346E-18  4.988049E-05
        78   4  5.028238E-05  3.819270E-05 -1.555183E-04 -1.675092E-17 -7.589415E-19  4.988049E-05
        78   5  5.028238E-05  3.819270E-05 -1.555183E-04  1.734723E-17  6.938894E-18  4.988049E-05
        78   6  5.028238E-05  3.819270E-05 -1.555183E-04 -1.601909E-17 -8.673617E-18  4.988049E-05
        78   7  5.028238E-05  3.819270E-05 -1.555183E-04  1.561251E-17  2.818926E-18  4.988049E-05
        78   8  5.028238E-05  3.819270E-05 -1.555183E-04 -1.900064E-17 -6.505213E-19  4.988049E-05
        79   1 -5.028238E-05 -3.819270E-05  1.555183E-04 -3.469447E-18  3.794708E-18  4.988049E-05
        79   2 -5.028238E-05 -3.819270E-05  1.555183E-04 -9.757820E-18 -1.626303E-18  4.988049E-05
        79   3 -5.028238E-05 -3.819270E-05  1.555183E-04 -4.391019E-18 -3.144186E-18  4.988049E-05
        79   4 -5.028238E-05 -3.819270E-05  1.555183E-04 -8.050201E-18  3.361027E-18  4.988049E-05
        79   5 -5.028238E-05 -3.819270E-05  1.555183E-04 -9.757820E-19  4.011548E-18  4.988049E-05
        79   6 -5.028238E-05 -3.819270E-05  1.555183E-04 -3.089976E-18 -2.385245E-18  4.988049E-05
        79   7 -5.028238E-05 -3.819270E-05  1.555183E-04 -2.222614E-18 -3.144186E-18  4.988049E-05
        79   8 -5.028238E-05 -3.819270E-05  1.555183E-04 -9.215718E-19  3.252607E-18  4.988049E-05
        80   1 -5.538553E-15  1.859027E-14 -5.581644E-15  1.301043E-18 -5.711146E-18 -3.523657E-19
        80   2 -5.581265E-15  1.858309E-14 -5.579738E-15  3.252607E-19  9.026279E-18  1.653408E-18
        80   3 -5.601837E-15  1.861916E-14 -5.580167E-15 -2.710505E-18 -3.653996E-18 -4.336809E-19
        80   4 -5.565236E-15  1.861199E-14 -5.578350E-15 -1.409463E-18  7.342985E-18  1.734723E-18
        80   5 -5.542022E-15  1.859065E-14 -5.586729E-15  6.505213E-19  1.360473E-17  5.692061E-19
        80   6 -5.583816E-15  1.858348E-14 -5.578288E-15 -5.421011E-19 -1.524093E-17 -2.710505E-20
        80   7 -5.607348E-15  1.862005E-14 -5.585046E-15 -2.059984E-18  1.586728E-17  2.981556E-19
        80   8 -5.564875E-15  1.861288E-14 -5.576279E-15 -7.589415E-19 -1.669174E-17 -1.897354E-19
        81   1 -4.252200E-05  1.037132E-04 -4.495239E-06 -6.071532E-18 -1.374226E-17 -7.457113E-05
        81   2 -4.252200E-05  1.037132E-04 -4.495239E-06  1.108597E-17  1.222438E-17 -7.457113E-05
        81   3 -4.252200E-05  1.037132E-04 -4.495239E-06 -6.722053E-18 -1.341700E-17 -7.457113E-05
        81   4 -4.252200E-05  1.037132E-04 -4.495239E-06  1.788934E-18  1.713039E-17 -7.457113E-05
        81   5 -4.252200E-05  1.037132E-04 -4.495239E-06 -5.556536E-18 -1.021861E-17 -7.457113E-05
        81   6 -4.252200E-05  1.037132E-04 -4.495239E-06  7.752046E-18  1.028637E-17 -7.457113E-05
        81   7 -4.252200E-05  1.037132E-04 -4.495239E-06 -5.963112E-18 -8.958220E-18 -7.457113E-05
        81   8 -4.252200E-05  1.037132E-04 -4.495239E-06 -1.057097E-18  1.516528E-17 -7.457113E-05
        82   1  4.252200E-05 -1.037132E-04  4.495239E-06  5.339696E-18 -1.188557E-17 -7.457113E-05
        82   2  4.252200E-05 -1.037132E-04  4.495239E-06 -7.399680E-18  2.398797E-18 -7.457113E-05
        82   3  4.252200E-05 -1.037132E-04  4.495239E-06  1.951564E-18 -1.031347E-17 -7.457113E-05
        82   4  4.252200E-05 -1.037132E-04  4.495239E-06  1.897354E-18  5.014435E-18 -7.457113E-05
        82   5  4.252200E-05 -1.037132E-04  4.495239E-06 -2.222614E-18  4.391019E-18 -7.457113E-05
        82   6  4.252200E-05 -1.037132E-04  4.495239E-06 -1.653408E-18 -7.237050E-18 -7.457113E-05
        82   7  4.252200E-05 -1.037132E-04  4.495239E-06 -6.179952E-18  5.664956E-18 -7.457113E-05
        82   8  4.252200E-05 -1.037132E-04  4.495239E-06  6.234162E-18 -5.299038E-18 -7.457113E-05
        83   1  9.865488E-06 -2.959646E-06 -2.959646E-06  2.493665E-18  2.168404E-18 -1.180097E-17
        83   2  9.865488E-06 -2.959646E-06 -2.959646E-06  4.336809E-19 -1.951564E-18 -8.450212E-18
        83   3  9.865488E-06 -2.959646E-06 -2.959646E-06  3.252607E-18  8.239937E-18  8.400911E-18
        83   4  9.865488E-06 -2.959646E-06 -2.959646E-06  5.421011E-19  8.239937E-18 -2.663537E-17
        83   5  9.865488E-06 -2.959646E-06 -2.959646E-06  2.059984E-18  6.505213E-19 -1.402103E-17
        83   6  9.865488E-06 -2.959646E-06 -2.959646E-06  5.637851E-18 -2.818926E-18  1.324637E-17
        83   7  9.865488E-06 -2.959646E-06 -2.959646E-06  1.084202E-18  7.806256E-18 -4.541600E-18
        83   8  9.865488E-06 -2.959646E-06 -2.959646E-06  5.421011E-18  5.204170E-18 -2.165619E-18
        84   1 -9.865488E-06  2.959646E-06  2.959646E-06 -5.312591E-18 -2.818926E-18 -7.295144E-17
        84   2 -9.865488E-06  2.959646E-06  2.959646E-06  1.734723E-18  4.553649E-18  4.772044E-17
        84   3 -9.865488E-06  2.959646E-06  2.959646E-06 -4.336809E-18 -5.637851E-18 -5.884057E-17
        84   4 -9.865488E-06  2.959646E-06  2.959646E-06  2.710505E-18 -3.469447E-18  2.342502E-17
        84   5 -9.865488E-06  2.959646E-06  2.959646E-06 -4.878910E-18 -2.168404E-19 -8.642384E-17
        84   6 -9.865488E-06  2.959646E-06  2.959646E-06 -3.144186E-18  3.252607E-18  6.207430E-17
        84   7 -9.865488E-06  2.959646E-06  2.959646E-06 -5.421011E-18 -6.505213E-18 -6.365199E-17
        84   8 -9.865488E-06  2.959646E-06  2.959646E-06 -3.794708E-18 -6.288373E-18  3.506823E-17
        85   1 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04 -1.084202E-19 -6.559423E-18
        85   2 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04  6.830474E-18 -1.263096E-17
        85   3 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04 -2.992398E-17  1.653408E-17
        85   4 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04 -5.388485E-17  2.520770E-17
        85   5 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04 -1.040834E-17 -1.165517E-17
        85   6 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04  7.806256E-18  1.029992E-18
        85   7 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04 -4.531965E-17  5.258381E-18
        85   8 -1.069603E-04 -2.749505E-05  5.762372E-05  1.183604E-04 -5.052382E-17  3.838076E-17
        86   1  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04  2.157562E-17  3.523657E-17
        86   2  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04 -6.505213E-18 -1.561251E-17
        86   3  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04  3.751340E-17  4.336809E-19
        86   4  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04  2.233456E-17  5.621588E-17
        86   5  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04  1.778092E-17  4.114547E-17
        86   6  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04 -3.686287E-18 -1.756408E-17
        86   7  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04  3.773024E-17  7.697835E-18
        86   8  1.069603E-04  2.749505E-05 -5.762372E-05  1.183604E-04  2.591243E-17  5.811324E-17
        87   1 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   2 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   3 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   4 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   5 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   6 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   7 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        87   8 -3.784472E-05 -1.628591E-05  1.659580E-05  5.415405E-05  2.761529E-05 -2.266020E-05
        88   1  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   2  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   3  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   4  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   5  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   6  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   7  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        88   8  3.784472E-05  1.628591E-05 -1.659580E-05  5.415405E-05 -2.761529E-05 -2.266020E-05
        89   1  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   2  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   3  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   4  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   5  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   6  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   7  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        89   8  4.283775E-05  1.843459E-05 -1.878536E-05  6.129884E-05  3.125870E-05  2.564987E-05
        90   1 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   2 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   3 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   4 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   5 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   6 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   7 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        90   8 -4.283775E-05 -1.843459E-05  1.878536E-05  6.129884E-05 -3.125870E-05  2.564987E-05
        91   1 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   2 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   3 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   4 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   5 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   6 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   7 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        91   8 -2.178791E-05  3.842024E-05 -8.877718E-05  3.450645E-05 -1.041371E-04  4.734606E-05
        92   1  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   2  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   3  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   4  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   5  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   6  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   7  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        92   8  2.633272E-05 -4.400914E-05  1.072344E-04  4.653418E-05 -1.276984E-04 -6.355362E-05
        93   1  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   2  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   3  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   4  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   5  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   6  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   7  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        93   8  2.178791E-05 -3.842024E-05  8.877718E-05  3.450645E-05  1.041371E-04  4.734606E-05
        94   1 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   2 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   3 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   4 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   5 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   6 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   7 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        94   8 -2.633272E-05  4.400914E-05 -1.072344E-04  4.653418E-05  1.276984E-04 -6.355362E-05
        95   1  1.792045E-07 -4.844011E-07  6.625719E-08 -1.891933E-17  2.587177E-17  2.737745E-07
        95   2  1.792045E-07 -4.844011E-07  6.625719E-08 -3.469447E-18 -6.802013E-17  2.737745E-07
        95   3  1.792045E-07 -4.844011E-07  6.625719E-08  8.758998E-17  7.013433E-18  2.737745E-07
        95   4  1.792045E-07 -4.844011E-07  6.625719E-08 -5.944816E-17 -8.612631E-17  2.737745E-07
        95   5  1.792045E-07 -4.844011E-07  6.625719E-08 -1.160096E-17 -1.090640E-17  2.737745E-07
        95   6  1.792045E-07 -4.844011E-07  6.625719E-08  1.801131E-17 -4.115225E-17  2.737745E-07
        95   7  1.792045E-07 -4.844011E-07  6.625719E-08  8.045458E-17 -3.391520E-18  2.737745E-07
        95   8  1.792045E-07 -4.844011E-07  6.625719E-08 -4.849094E-17 -4.544840E-17  2.737745E-07
        96   1 -2.253316E-05  6.841234E-05 -1.583497E-05 -1.608820E-16 -5.505714E-17  2.468137E-05
        96   2 -2.253316E-05  6.841234E-05 -1.583497E-05  1.472075E-16  7.136253E-17  2.468137E-05
        96   3 -2.253316E-05  6.841234E-05 -1.583497E-05  2.318770E-16  3.510443E-17  2.468137E-05
        96   4 -2.253316E-05  6.841234E-05 -1.583497E-05  4.939219E-17  6.653105E-17  2.468137E-05
        96   5 -2.253316E-05  6.841234E-05 -1.583497E-05 -1.563013E-16 -7.567223E-17  2.468137E-05
        96   6 -2.253316E-05  6.841234E-05 -1.583497E-05  1.551968E-16  7.271947E-17  2.468137E-05
